,team1_home,team1_bat,csk,dch,dca,dd,gl,kxip,kt,kkr,mi,pw,rr,rps,rcb,srh,team1_win_percentage,team2_win_percentage,team1_win
506,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6601898592185451,0.7510987616718574,0
507,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6703349124158345,0.7420586939026154,1
508,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7841677223992383,0.6205489369479182,0
509,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.822786528217372,0.5683505335477427,0
510,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7719302356170498,0.6357072528610997,1
511,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8091371159756836,0.5876198835561582,1
512,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.677433727540308,0.7355838122137026,1
513,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6219203454236651,0.7830805092377854,0
514,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.516926279394683,0.856029918677595,0
515,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6695472013857222,0.7427695100881209,1
516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5518669008484455,0.8339322057265399,0
517,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8077331430484842,0.5895482759036931,0
518,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8472367120571759,0.5312155435814601,0
519,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8304740818201326,0.5570572676350319,0
520,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8209141206659397,0.5710516670943769,0
521,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6601898592185451,0.7510987616718574,0
522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7039072519381863,0.7102918982142697,1
523,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7841677223992383,0.6205489369479182,0
524,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8336485308966843,0.5522953258301213,0
525,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.821406952996121,0.5703425440642038,1
526,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.494366991708501,0.8692532873156632,0
527,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8091371159756836,0.5876198835561582,0
528,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8352433338862769,0.5498805081092958,0
529,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8459953170187582,0.5331903258521585,1
530,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5052731195784231,0.8629594860892883,1
531,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8130303898555791,0.5822212510474735,0
532,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6782153444936283,0.7348632161793031,1
533,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7420586939026154,0.6703349124158345,1
534,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5584386060937472,0.8295458535994696,0
535,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8303417635287521,0.5572544802331892,0
536,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.655524145942862,0.7551742143941894,1
537,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6843638877248562,0.7291406374480305,1
538,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8304740818201326,0.5570572676350319,0
539,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7066497479689956,0.7075635191948175,1
540,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.829063063955475,0.5591551090571916,0
541,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5890119159305451,0.808124348656708,0
542,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8176313371929237,0.5757421266852994,1
543,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.856029918677595,0.516926279394683,1
544,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7432560052239322,0.669007108107651,1
545,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5498805081092958,0.8352433338862769,1
546,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6348989967409482,0.7725951487922619,0
547,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6225235658215386,0.7826010541756487,0
548,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8209141206659397,0.5710516670943769,0
549,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6948828529168973,0.7191229524372542,0
550,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7841677223992383,0.6205489369479182,0
551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.873236281146864,0.4872970318899911,0
552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6682184229150424,0.7439651465471575,0
553,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7058946502755301,0.7083168378009853,1
554,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6770220198297616,0.735962760379647,0
555,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8830379312118819,0.46930162160495426,0
556,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6292333273695964,0.7772164561609503,1
557,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6851397049295764,0.7284116862935497,1
558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6783394138737882,0.734748691448556,1
559,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5385495508923938,0.8425938412032223,0
560,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8144535194083273,0.5802288037691593,1
561,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6261145800910951,0.779731064276236,0
562,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6601898592185451,0.7510987616718574,1
563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7660173382071775,0.6428199106794924,0
564,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.669007108107651,0.7432560052239322,0
565,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7191229524372542,0.6948828529168973,1
566,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6765825542420099,0.7363667885608082,0
567,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7551742143941894,0.655524145942862,0
568,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4864579113968642,0.8737040119167363,0
569,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5518669008484455,0.8339322057265399,0
570,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5683505335477427,0.822786528217372,0
571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9935326726564041,0.1135465911607319,0
572,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8304740818201326,0.5570572676350319,0
573,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6150156984675392,0.788514863929961,0
574,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6079363153200542,0.7939857911292089,0
575,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8314875760111814,0.5555433474887893,0
576,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6574580010862748,0.7534911922561801,0
577,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.779731064276236,0.6261145800910951,0
578,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5645493580916978,0.8253993108055349,0
579,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6682184229150424,0.7439651465471575,0
580,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.844212815247804,0.5360081366652723,0
581,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6365037156065662,0.7712736349824462,0
582,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5052731195784231,0.8629594860892883,1
583,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.735962760379647,0.6770220198297616,0
584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9905468485254832,0.13717485511650274,0
585,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.7153411651777002,0.6987753697735849,0
586,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8176313371929237,0.5757421266852994,1
587,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6060432152628561,0.7954317200324987,0
588,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9074669071198411,0.4201235681110375,1
589,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.7284116862935497,0.6851397049295764,0
590,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6401843996644798,0.7682212795973759,0
591,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.494366991708501,0.8692532873156632,1
592,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6783394138737882,0.734748691448556,0
593,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.9906136218491759,0.13669181470321415,1
594,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7254204999153147,0.6883059627103452,0
595,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5591551090571916,0.829063063955475,0
596,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9074669071198411,0.4201235681110375,0
597,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6205489369479182,0.7841677223992383,1
598,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4856429311786321,0.8741572761215378,0
599,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.844212815247804,0.5360081366652723,0
600,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.8350607839462088,0.5501576929527963,0
601,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6626837990359657,0.7488993139903786,1
602,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7348632161793031,0.6782153444936283,0
603,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.47934594825346144,0.877626037611117,0
604,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7772164561609503,0.6292333273695964,0
605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7055301833055501,0.7086798716238785,0
606,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5703425440642038,0.821406952996121,0
607,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7102918982142697,0.7039072519381863,0
608,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8176313371929237,0.5757421266852994,0
609,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4812588121927184,0.8765785507795943,0
610,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8363655475562495,0.5481721179163851,0
611,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5572544802331892,0.8303417635287521,0
612,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.8629594860892883,0.5052731195784231,1
613,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6219203454236651,0.7830805092377854,0
614,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6025793567533265,0.7980589695096142,0
615,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6225235658215386,0.7826010541756487,0
616,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9932255433493784,0.11620249583521053,0
617,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.873236281146864,0.4872970318899911,0
618,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6378643573675797,0.7701487269352878,0
619,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.992824103990648,0.11958385566273912,0
620,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5498805081092958,0.8352433338862769,1
621,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5584386060937472,0.8295458535994696,0
622,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8765785507795943,0.4812588121927184,0
623,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8352433338862769,0.5498805081092958,0
624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.844212815247804,0.5360081366652723,0
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8339322057265399,0.5518669008484455,0
626,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6601898592185451,0.7510987616718574,0
627,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7488993139903786,0.6626837990359657,0
628,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7830805092377854,0.6219203454236651,0
629,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7701782163374643,0.6378287505900326,0
630,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7291406374480305,0.6843638877248562,0
631,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.675938065234164,0.7369584329984259,1
632,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.779731064276236,0.6261145800910951,0
633,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7826010541756487,0.6225235658215386,0
634,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7725951487922619,0.6348989967409482,0
635,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5498805081092958,0.8352433338862769,0
636,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8130303898555791,0.5822212510474735,1
637,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5385495508923938,0.8425938412032223,1
638,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.655524145942862,0.7551742143941894,1
639,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7439651465471575,0.6682184229150424,1
640,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5783551196102427,0.815785116081816,0
641,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5572544802331892,0.8303417635287521,1
642,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8336485308966843,0.5522953258301213,1
643,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6205489369479182,0.7841677223992383,0
644,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7534911922561801,0.6574580010862748,0
645,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.808124348656708,0.5890119159305451,1
646,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8077331430484842,0.5895482759036931,0
647,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8304740818201326,0.5570572676350319,1
648,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7348632161793031,0.6782153444936283,0
649,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5331903258521585,0.8459953170187582,0
650,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6770220198297616,0.735962760379647,0
651,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.494366991708501,0.8692532873156632,1
652,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7510987616718574,0.6601898592185451,0
653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8209141206659397,0.5710516670943769,0
654,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5591551090571916,0.829063063955475,0
655,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8830379312118819,0.46930162160495426,1
656,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5703425440642038,0.821406952996121,0
657,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.516926279394683,0.856029918677595,1
658,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8472367120571759,0.5312155435814601,0
659,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5757421266852994,0.8176313371929237,0
660,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.669007108107651,0.7432560052239322,0
661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7039072519381863,0.7102918982142697,0
662,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6851397049295764,0.7284116862935497,1
663,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8091371159756836,0.5876198835561582,0
664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6783394138737882,0.734748691448556,0
665,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6414633237286145,0.7671537031853778,1
666,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.822786528217372,0.5683505335477427,1
667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4872970318899911,0.873236281146864,0
668,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8336485308966843,0.5522953258301213,0
669,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8253993108055349,0.5645493580916978,1
670,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5584386060937472,0.8295458535994696,0
671,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7355838122137026,0.677433727540308,0
672,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7066497479689956,0.7075635191948175,0
673,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6292333273695964,0.7772164561609503,0
674,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8144535194083273,0.5802288037691593,0
675,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7427695100881209,0.6695472013857222,1
676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5518669008484455,0.8339322057265399,0
677,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.46930162160495426,0.8830379312118819,1
678,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6428199106794924,0.7660173382071775,1
679,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6150156984675392,0.788514863929961,0
680,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5052731195784231,0.8629594860892883,1
681,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6703349124158345,0.7420586939026154,0
682,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7355838122137026,0.677433727540308,0
683,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5802288037691593,0.8144535194083273,1
684,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8352433338862769,0.5498805081092958,0
685,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7355838122137026,0.677433727540308,0
686,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.669007108107651,0.7432560052239322,0
687,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8352433338862769,0.5498805081092958,0
688,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.773128366523976,0.6342495793265998,1
689,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7671537031853778,0.6414633237286145,1
690,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6077508431907284,0.7941277684358851,0
691,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6205489369479182,0.7841677223992383,1
692,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.821406952996121,0.5703425440642038,1
693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7701782163374643,0.6378287505900326,0
694,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8176313371929237,0.5757421266852994,0
695,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7736600587925436,0.6336009102180314,0
696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6783394138737882,0.734748691448556,0
697,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7058946502755301,0.7083168378009853,1
698,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5123131915816919,0.8587986922040465,1
699,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7660173382071775,0.6428199106794924,0
700,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6601898592185451,0.7510987616718574,1
701,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6263911083160484,0.7795089347933046,0
702,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5591551090571916,0.829063063955475,0
703,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7420586939026154,0.6703349124158345,1
704,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.779731064276236,0.6261145800910951,1
705,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5070201265633938,0.8619342151577696,0
706,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5783551196102427,0.815785116081816,0
707,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8303417635287521,0.5572544802331892,0
708,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7291406374480305,0.6843638877248562,0
709,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6695472013857222,0.7427695100881209,0
710,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5522953258301213,0.8336485308966843,0
711,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5050712567198012,0.8630776475123664,0
712,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7066497479689956,0.7075635191948175,0
713,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6292333273695964,0.7772164561609503,0
714,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5312155435814601,0.8472367120571759,0
715,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8268218719420735,0.5624638584639955,1
716,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6682184229150424,0.7439651465471575,0
717,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5876198835561582,0.8091371159756836,1
718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.808124348656708,0.5890119159305451,0
719,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7645223227757787,0.6445972525364408,1
720,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7830805092377854,0.6219203454236651,0
721,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8077331430484842,0.5895482759036931,0
722,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7192606115842702,0.694740363462079,0
723,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.788514863929961,0.6150156984675392,0
724,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5331903258521585,0.8459953170187582,0
725,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5259175192253024,0.8505355741954029,0
726,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7355838122137026,0.677433727540308,0
727,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6225235658215386,0.7826010541756487,0
728,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5802288037691593,0.8144535194083273,0
729,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7191229524372542,0.6948828529168973,1
730,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8209141206659397,0.5710516670943769,0
731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6960314025603679,0.7180113415885901,1
732,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5683505335477427,0.822786528217372,1
733,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6770220198297616,0.735962760379647,0
734,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.633440676108424,0.7737912572853887,1
735,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6782153444936283,0.7348632161793031,1
736,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5645493580916978,0.8253993108055349,0
737,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7546055221635046,0.6561787149247867,0
738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8339322057265399,0.5518669008484455,1
739,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8425938412032223,0.5385495508923938,0
740,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.7284116862935497,0.6851397049295764,0
741,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6948828529168973,0.7191229524372542,0
742,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7795089347933046,0.6263911083160484,0
743,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7737912572853887,0.633440676108424,0
744,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7191229524372542,0.6948828529168973,1
